Season,T1_TeamID,T1_FG%_home_mean,T1_3P%_home_mean,T1_point_diff_home_mean,T1_win_home_mean,T1_FG%_away_mean,T1_3P%_away_mean,T1_point_diff_away_mean,T1_win_away_mean,T1_Score_mean,T1_opponent_Score_mean,T1_FGM_mean,T1_FGA_mean,T1_FGM3_mean,T1_FGA3_mean,T1_FTM_mean,T1_FTA_mean,T1_OR_mean,T1_DR_mean,T1_Ast_mean,T1_TO_mean,T1_Stl_mean,T1_Blk_mean,T1_PF_mean,T1_opponent_FGM_mean,T1_opponent_FGA_mean,T1_opponent_FGM3_mean,T1_opponent_FGA3_mean,T1_opponent_FTM_mean,T1_opponent_FTA_mean,T1_opponent_OR_mean,T1_opponent_DR_mean,T1_opponent_Ast_mean,T1_opponent_TO_mean,T1_opponent_Stl_mean,T1_opponent_Blk_mean,T1_opponent_PF_mean,T1_FG%_mean,T1_opponent_FG%_mean,T1_3P%_mean,T1_opponent_3P%_mean,T1_point_diff_mean,T1_win_mean,T1_win_ratio_last_month,T1_prev_win_ratio,T1_played_prev_tourney,T1_Seed,T1_OrdinalRank,T1_top1_appearances,T1_top2_appearances,T1_top4_appearances,T1_top8_appearances,T1_top16_appearances,T1_top32_appearances,T1_top64_appearances,T1_top68_appearances,T1_total_tourney_appearances,T1_conf_point_margin,T1_conf_win_margin,T2_TeamID,T2_FG%_home_mean,T2_3P%_home_mean,T2_point_diff_home_mean,T2_win_home_mean,T2_FG%_away_mean,T2_3P%_away_mean,T2_point_diff_away_mean,T2_win_away_mean,T2_Score_mean,T2_opponent_Score_mean,T2_FGM_mean,T2_FGA_mean,T2_FGM3_mean,T2_FGA3_mean,T2_FTM_mean,T2_FTA_mean,T2_OR_mean,T2_DR_mean,T2_Ast_mean,T2_TO_mean,T2_Stl_mean,T2_Blk_mean,T2_PF_mean,T2_opponent_FGM_mean,T2_opponent_FGA_mean,T2_opponent_FGM3_mean,T2_opponent_FGA3_mean,T2_opponent_FTM_mean,T2_opponent_FTA_mean,T2_opponent_OR_mean,T2_opponent_DR_mean,T2_opponent_Ast_mean,T2_opponent_TO_mean,T2_opponent_Stl_mean,T2_opponent_Blk_mean,T2_opponent_PF_mean,T2_FG%_mean,T2_opponent_FG%_mean,T2_3P%_mean,T2_opponent_3P%_mean,T2_point_diff_mean,T2_win_mean,T2_win_ratio_last_month,T2_prev_win_ratio,T2_played_prev_tourney,T2_Seed,T2_OrdinalRank,T2_top1_appearances,T2_top2_appearances,T2_top4_appearances,T2_top8_appearances,T2_top16_appearances,T2_top32_appearances,T2_top64_appearances,T2_top68_appearances,T2_total_tourney_appearances,T2_conf_point_margin,T2_conf_win_margin,ID,seed_diff
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1112,0.501000355243647,0.36249492752426404,16.529411764705884,0.8823529411764706,0.5131079594016236,0.35342257424881945,14.75,0.9166666666666666,85.17647058823529,68.6470588235294,28.88235294117647,57.88235294117647,8.529411764705882,22.352941176470587,18.88235294117647,25.941176470588236,9.294117647058824,28.647058823529413,20.11764705882353,13.647058823529411,6.352941176470588,3.1176470588235294,16.88235294117647,24.941176470588236,63.529411764705884,7.823529411764706,24.58823529411765,10.941176470588236,16.235294117647058,9.058823529411764,20.41176470588235,12.823529411764707,12.176470588235293,8.352941176470589,2.6470588235294117,21.058823529411764,0.501000355243647,0.3933690809286733,0.36249492752426404,0.31600516012468777,16.529411764705884,0.8823529411764706,0.6666666666666666,0.6666666666666666,1.0,2.0,15.377777777777778,0,0,0,3,4,0,3,0,10,10.441922820768976,0.7298240221317145,2023_1104_1112,-1.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1113,0.441514904379158,0.33561642182294354,6.066666666666666,0.6666666666666666,0.43428096532379534,0.3532989979632401,5.428571428571429,0.7142857142857143,71.06666666666666,65.0,25.666666666666668,58.8,6.866666666666666,22.866666666666667,12.866666666666667,18.866666666666667,8.266666666666667,24.066666666666666,16.2,12.066666666666666,6.8,5.266666666666667,17.866666666666667,23.0,59.06666666666667,6.466666666666667,22.133333333333333,12.533333333333333,17.4,9.733333333333333,23.666666666666668,12.133333333333333,14.133333333333333,6.266666666666667,3.1333333333333333,18.866666666666667,0.441514904379158,0.3935033357616533,0.33561642182294354,0.28893869965246777,6.066666666666666,0.6666666666666666,0.5555555555555556,0.0,0.0,11.0,87.26086956521739,0,0,0,0,0,0,0,0,0,10.441922820768976,0.7298240221317145,2023_1104_1113,-10.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1116,0.48522664057687015,0.3386690458512531,14.294117647058824,0.8235294117647058,0.4891102895046181,0.35288271090869017,12.043478260869565,0.782608695652174,76.29411764705883,62.0,27.705882352941178,57.1764705882353,5.117647058823529,15.647058823529411,15.764705882352942,22.823529411764707,8.352941176470589,25.470588235294116,14.058823529411764,12.117647058823529,9.529411764705882,5.411764705882353,17.294117647058822,21.705882352941178,55.529411764705884,5.117647058823529,17.176470588235293,13.470588235294118,19.764705882352942,7.882352941176471,21.235294117647058,9.882352941176471,15.117647058823529,6.235294117647059,2.7058823529411766,19.529411764705884,0.48522664057687015,0.3931807024015669,0.3386690458512531,0.2974848481108725,14.294117647058824,0.8235294117647058,0.3333333333333333,0.75,1.0,8.0,28.89090909090909,0,0,0,2,0,3,1,0,6,10.296298339762393,0.7709060728668571,2023_1104_1116,-7.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1120,0.446770136352339,0.35452584293286693,10.6875,0.875,0.442155350232877,0.36070400767962685,9.05,0.8,75.125,64.4375,26.3125,58.875,6.5,20.75,16.0,22.6875,10.8125,22.8125,14.875,11.5625,8.5,6.9375,18.4375,22.6875,56.4375,5.375,19.125,13.6875,21.1875,10.4375,21.0625,10.4375,13.0625,6.625,2.9375,18.6875,0.446770136352339,0.4050228643288639,0.35452584293286693,0.2671091233542859,10.6875,0.875,0.375,0.5,1.0,9.0,33.78,0,0,1,0,0,2,0,0,3,10.296298339762393,0.7709060728668571,2023_1104_1120,-8.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1124,0.4600205561192384,0.5415131031934963,15.882352941176471,0.8235294117647058,0.4559765809198921,0.5365633726267486,12.227272727272727,0.7727272727272727,82.23529411764706,66.3529411764706,27.11764705882353,58.705882352941174,10.117647058823529,26.41176470588235,17.88235294117647,24.647058823529413,10.941176470588236,21.823529411764707,17.235294117647058,12.352941176470589,7.588235294117647,2.823529411764706,17.058823529411764,24.294117647058822,55.588235294117645,6.235294117647059,20.529411764705884,11.529411764705882,16.647058823529413,7.705882352941177,20.470588235294116,14.647058823529411,15.0,6.294117647058823,2.588235294117647,20.470588235294116,0.4600205561192384,0.4370623337614511,0.5415131031934963,0.2989856884338122,15.882352941176471,0.8235294117647058,0.5,0.5,1.0,3.0,31.06,1,0,0,2,2,2,3,0,10,15.79478092519059,0.8788262099711679,2023_1104_1124,-2.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1129,0.4734346990946906,0.4107435697544057,13.0,0.9333333333333333,0.46213996138118096,0.3946141959668359,11.142857142857142,0.8571428571428571,74.13333333333334,61.13333333333333,26.466666666666665,56.13333333333333,7.666666666666667,20.666666666666668,13.533333333333333,17.866666666666667,7.533333333333333,25.8,10.733333333333333,10.533333333333333,5.4,2.8666666666666667,15.466666666666667,22.533333333333335,56.333333333333336,6.0,20.533333333333335,10.066666666666666,14.533333333333333,6.6,21.466666666666665,8.266666666666667,11.733333333333333,5.266666666666667,3.466666666666667,16.866666666666667,0.4734346990946906,0.40234542583949656,0.4107435697544057,0.3019594547561523,13.0,0.9333333333333333,0.6666666666666666,0.0,1.0,10.0,77.11538461538461,0,0,0,0,0,0,2,2,4,7.641830391830392,0.691963591963592,2023_1104_1129,-9.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1158,0.4474772553487059,0.5472317121423282,15.470588235294118,0.9411764705882353,0.4368787365516297,0.5362898124638362,14.75,0.95,82.52941176470588,67.05882352941177,28.058823529411764,62.8235294117647,9.941176470588236,30.058823529411764,16.470588235294116,21.647058823529413,11.529411764705882,25.235294117647058,13.882352941176471,11.705882352941176,8.235294117647058,3.4705882352941178,16.529411764705884,25.823529411764707,59.411764705882355,6.529411764705882,20.352941176470587,8.882352941176471,13.529411764705882,7.9411764705882355,22.41176470588235,11.705882352941176,14.882352941176471,5.882352941176471,3.2941176470588234,18.705882352941178,0.4474772553487059,0.43503434579431366,0.5472317121423282,0.3162067269777247,15.470588235294118,0.9411764705882353,1.0,0.0,0.0,12.0,143.2173913043478,0,0,0,0,0,0,0,0,0,-7.236407175200279,0.3509130716027268,2023_1104_1158,-11.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1159,0.520824257232954,0.4037603723720143,11.4,0.8666666666666667,0.5174730220071511,0.41078471576810155,10.88888888888889,0.7777777777777778,80.73333333333333,69.33333333333333,30.2,58.0,8.2,20.333333333333332,12.133333333333333,18.8,6.533333333333333,24.666666666666668,20.8,8.0,7.2,3.066666666666667,13.0,26.666666666666668,58.4,7.6,21.933333333333334,8.4,12.066666666666666,6.933333333333334,23.066666666666666,16.533333333333335,11.466666666666667,4.666666666666667,2.466666666666667,15.866666666666667,0.520824257232954,0.4592207093903651,0.4037603723720143,0.34317969683550087,11.4,0.8666666666666667,1.0,0.0,1.0,15.0,180.125,0,0,0,0,0,0,3,0,3,-5.110897435897436,0.33595085470085473,2023_1104_1159,-14.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1163,0.4784904783889291,0.6622263893252784,19.352941176470587,0.8823529411764706,0.47399709702965426,0.6499427359988081,17.772727272727273,0.8636363636363636,83.29411764705883,63.94117647058823,28.705882352941178,59.64705882352941,9.058823529411764,24.647058823529413,16.823529411764707,22.529411764705884,10.647058823529411,24.235294117647058,17.58823529411765,11.764705882352942,7.294117647058823,4.764705882352941,17.470588235294116,22.176470588235293,55.0,4.176470588235294,15.176470588235293,15.411764705882353,20.529411764705884,6.823529411764706,18.88235294117647,7.411764705882353,14.176470588235293,6.0,2.6470588235294117,18.764705882352942,0.4784904783889291,0.40196279383879113,0.6622263893252784,0.2653450088024846,19.352941176470587,0.8823529411764706,0.75,0.0,1.0,4.0,31.25,2,0,1,0,0,1,4,0,8,14.485119047619047,0.8200113378684808,2023_1104_1163,-3.0
2023,1104,0.476402993428602,0.5999064416124308,24.533333333333335,1.0,0.4655259626156575,0.595739345673736,18.59090909090909,0.9090909090909091,89.53333333333333,65.0,30.066666666666666,63.266666666666666,11.133333333333333,31.733333333333334,18.266666666666666,24.733333333333334,11.933333333333334,30.133333333333333,17.466666666666665,12.533333333333333,7.066666666666666,5.6,17.8,23.0,64.06666666666666,5.4,18.933333333333334,13.6,20.133333333333333,9.533333333333333,21.8,9.533333333333333,12.266666666666667,7.2,2.6666666666666665,21.066666666666666,0.476402993428602,0.3596999227723997,0.5999064416124308,0.29615283788605024,24.533333333333335,1.0,0.8,0.0,1.0,1.0,19.6,0,0,0,0,1,1,2,0,4,10.296298339762393,0.7709060728668571,1166,0.48917343653967055,0.5545552802890265,16.733333333333334,0.8666666666666667,0.4800207186612985,0.5246633595553523,11.318181818181818,0.7272727272727273,79.26666666666667,62.53333333333333,28.866666666666667,58.93333333333333,9.866666666666667,26.333333333333332,11.666666666666666,15.8,8.2,27.533333333333335,17.6,10.2,6.066666666666666,4.133333333333334,12.066666666666666,24.666666666666668,61.13333333333333,5.6,18.933333333333334,7.6,10.333333333333334,7.8,22.0,10.533333333333333,10.666666666666666,5.666666666666667,1.6666666666666667,15.2,0.48917343653967055,0.405501819260513,0.5545552802890265,0.30145627815596854,16.733333333333334,0.8666666666666667,0.5555555555555556,0.5,1.0,6.0,53.765957446808514,0,0,0,0,1,4,2,0,7,14.485119047619047,0.8200113378684808,2023_1104_1166,-5.0
