Season,T1_TeamID,T1_FG%_home_mean,T1_3P%_home_mean,T1_point_diff_home_mean,T1_win_home_mean,T1_FG%_away_mean,T1_3P%_away_mean,T1_point_diff_away_mean,T1_win_away_mean,T1_Score_mean,T1_opponent_Score_mean,T1_FGM_mean,T1_FGA_mean,T1_FGM3_mean,T1_FGA3_mean,T1_FTM_mean,T1_FTA_mean,T1_OR_mean,T1_DR_mean,T1_Ast_mean,T1_TO_mean,T1_Stl_mean,T1_Blk_mean,T1_PF_mean,T1_opponent_FGM_mean,T1_opponent_FGA_mean,T1_opponent_FGM3_mean,T1_opponent_FGA3_mean,T1_opponent_FTM_mean,T1_opponent_FTA_mean,T1_opponent_OR_mean,T1_opponent_DR_mean,T1_opponent_Ast_mean,T1_opponent_TO_mean,T1_opponent_Stl_mean,T1_opponent_Blk_mean,T1_opponent_PF_mean,T1_FG%_mean,T1_opponent_FG%_mean,T1_3P%_mean,T1_opponent_3P%_mean,T1_point_diff_mean,T1_win_mean,T1_win_ratio_last_month,T1_prev_win_ratio,T1_played_prev_tourney,T1_Seed,T1_Rating,T1_conf_point_margin,T1_conf_win_margin,T2_TeamID,T2_FG%_home_mean,T2_3P%_home_mean,T2_point_diff_home_mean,T2_win_home_mean,T2_FG%_away_mean,T2_3P%_away_mean,T2_point_diff_away_mean,T2_win_away_mean,T2_Score_mean,T2_opponent_Score_mean,T2_FGM_mean,T2_FGA_mean,T2_FGM3_mean,T2_FGA3_mean,T2_FTM_mean,T2_FTA_mean,T2_OR_mean,T2_DR_mean,T2_Ast_mean,T2_TO_mean,T2_Stl_mean,T2_Blk_mean,T2_PF_mean,T2_opponent_FGM_mean,T2_opponent_FGA_mean,T2_opponent_FGM3_mean,T2_opponent_FGA3_mean,T2_opponent_FTM_mean,T2_opponent_FTA_mean,T2_opponent_OR_mean,T2_opponent_DR_mean,T2_opponent_Ast_mean,T2_opponent_TO_mean,T2_opponent_Stl_mean,T2_opponent_Blk_mean,T2_opponent_PF_mean,T2_FG%_mean,T2_opponent_FG%_mean,T2_3P%_mean,T2_opponent_3P%_mean,T2_point_diff_mean,T2_win_mean,T2_win_ratio_last_month,T2_prev_win_ratio,T2_played_prev_tourney,T2_Seed,T2_Rating,T2_conf_point_margin,T2_conf_win_margin,win,seed_diff
2010,3114,0.45790891285814644,0.40189818351583056,20.235294117647058,0.8823529411764706,0.45571621388408773,0.3869341915394547,17.157894736842106,0.7894736842105263,70.0,49.76470588235294,26.529411764705884,57.94117647058823,3.7058823529411766,12.117647058823529,13.235294117647058,18.235294117647058,10.941176470588236,25.058823529411764,18.823529411764707,11.058823529411764,9.470588235294118,3.1176470588235294,15.294117647058824,18.294117647058822,49.8235294117647,3.5294117647058822,11.705882352941176,9.647058823529411,13.941176470588236,9.058823529411764,23.529411764705884,7.764705882352941,19.176470588235293,2.9411764705882355,1.6470588235294117,15.764705882352942,0.45790891285814644,0.36877802351084754,0.40189818351583056,0.3076731417204563,20.235294117647058,0.8823529411764706,0.875,0.0,0.0,11.0,83.21293859649124,-1.5414014483458929,0.48100515739404626,3210,0.4025760191094199,0.17213925442585326,15.214285714285714,0.8571428571428571,0.3964813364523908,0.20894945318547575,13.823529411764707,0.8823529411764706,70.07142857142857,54.857142857142854,24.285714285714285,60.714285714285715,2.857142857142857,10.928571428571429,18.642857142857142,26.428571428571427,17.785714285714285,26.857142857142858,16.214285714285715,17.428571428571427,10.857142857142858,2.857142857142857,16.928571428571427,20.214285714285715,54.92857142857143,3.642857142857143,16.928571428571427,10.785714285714286,16.785714285714285,10.642857142857142,22.428571428571427,11.714285714285714,20.785714285714285,7.857142857142857,3.5714285714285716,20.357142857142858,0.4025760191094199,0.3637946279047814,0.17213925442585326,0.21484970383687765,15.214285714285714,0.8571428571428571,0.42857142857142855,0.0,0.0,6.0,83.21293859649124,14.475931522181522,0.8141890516890518,1.0,5.0
2010,3114,0.45790891285814644,0.40189818351583056,20.235294117647058,0.8823529411764706,0.45571621388408773,0.3869341915394547,17.157894736842106,0.7894736842105263,70.0,49.76470588235294,26.529411764705884,57.94117647058823,3.7058823529411766,12.117647058823529,13.235294117647058,18.235294117647058,10.941176470588236,25.058823529411764,18.823529411764707,11.058823529411764,9.470588235294118,3.1176470588235294,15.294117647058824,18.294117647058822,49.8235294117647,3.5294117647058822,11.705882352941176,9.647058823529411,13.941176470588236,9.058823529411764,23.529411764705884,7.764705882352941,19.176470588235293,2.9411764705882355,1.6470588235294117,15.764705882352942,0.45790891285814644,0.36877802351084754,0.40189818351583056,0.3076731417204563,20.235294117647058,0.8823529411764706,0.875,0.0,0.0,11.0,83.21293859649124,-1.5414014483458929,0.48100515739404626,3328,0.44664075725985936,0.32224079070107187,9.285714285714286,0.7857142857142857,0.4489038227869129,0.31138536825493346,8.5,0.75,78.21428571428571,68.92857142857143,29.428571428571427,66.07142857142857,5.857142857142857,16.857142857142858,13.5,19.285714285714285,13.571428571428571,28.928571428571427,15.142857142857142,15.642857142857142,7.428571428571429,3.0714285714285716,16.5,25.214285714285715,62.714285714285715,5.785714285714286,18.428571428571427,12.714285714285714,17.357142857142858,10.785714285714286,26.285714285714285,10.142857142857142,16.428571428571427,7.714285714285714,2.5714285714285716,17.928571428571427,0.44664075725985936,0.40519382438816415,0.32224079070107187,0.30155873039822045,9.285714285714286,0.7857142857142857,0.6,0.0,0.0,3.0,83.21293859649124,17.941845788619982,0.8534911325233906,0.0,8.0
2010,3122,0.418785474534759,0.3243342770117067,1.0625,0.5625,0.41912992424039935,0.3019214737458557,1.8333333333333333,0.6111111111111112,72.0,70.9375,25.0625,60.1875,4.75,15.25,17.125,25.0,14.1875,25.0,11.3125,17.1875,8.6875,3.25,17.3125,25.6875,59.125,5.9375,15.625,13.625,19.25,11.5625,25.0,12.875,17.6875,7.4375,3.0,21.0625,0.418785474534759,0.4375807254077643,0.3243342770117067,0.372424972414982,1.0625,0.5625,0.75,0.0,0.0,16.0,83.21293859649124,-9.601923076923077,0.36495726495726494,3397,0.4685503771748625,0.4218721665331573,21.333333333333332,1.0,0.46621174466575493,0.39531684788379834,21.2,1.0,80.06666666666666,58.733333333333334,30.6,65.33333333333333,6.333333333333333,15.8,12.533333333333333,18.2,16.533333333333335,27.533333333333335,17.866666666666667,13.333333333333334,7.0,8.0,14.666666666666666,21.2,61.333333333333336,5.8,16.466666666666665,10.533333333333333,15.066666666666666,14.933333333333334,21.533333333333335,9.866666666666667,17.0,6.466666666666667,3.066666666666667,17.4,0.4685503771748625,0.3491456256364463,0.4218721665331573,0.36813466048914967,21.333333333333332,1.0,1.0,0.0,0.0,1.0,83.21293859649124,18.067322781385283,0.7978152056277056,0.0,15.0
2010,3124,0.48224512139770087,0.13941476618236973,27.41176470588235,0.8823529411764706,0.48129008066024076,0.13802597695166105,23.0,0.8636363636363636,79.88235294117646,52.470588235294116,28.058823529411764,57.76470588235294,2.823529411764706,9.117647058823529,20.941176470588236,28.352941176470587,13.588235294117647,32.94117647058823,15.529411764705882,17.470588235294116,9.235294117647058,8.470588235294118,13.470588235294118,19.235294117647058,62.88235294117647,5.411764705882353,21.352941176470587,8.588235294117647,12.294117647058824,12.411764705882353,20.647058823529413,7.9411764705882355,17.941176470588236,6.176470588235294,1.9411764705882353,20.941176470588236,0.48224512139770087,0.3033826554978664,0.13941476618236973,0.24226058222140057,27.41176470588235,0.8823529411764706,0.6666666666666666,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,3163,0.5184950679667165,0.3204559110480163,35.15,1.0,0.5184950679667165,0.3204559110480163,35.15,1.0,80.6,45.45,31.25,60.4,5.15,16.95,12.95,18.15,13.75,30.7,19.3,15.35,9.75,5.7,11.5,17.85,59.15,3.85,16.85,5.9,9.75,12.2,18.45,8.1,19.15,7.55,1.65,17.0,0.5184950679667165,0.3048705575999081,0.3204559110480163,0.22917874304058516,35.15,1.0,1.0,0.0,0.0,1.0,83.21293859649124,15.065471271153088,0.8173837946565219,0.0,3.0
2010,3124,0.48224512139770087,0.13941476618236973,27.41176470588235,0.8823529411764706,0.48129008066024076,0.13802597695166105,23.0,0.8636363636363636,79.88235294117646,52.470588235294116,28.058823529411764,57.76470588235294,2.823529411764706,9.117647058823529,20.941176470588236,28.352941176470587,13.588235294117647,32.94117647058823,15.529411764705882,17.470588235294116,9.235294117647058,8.470588235294118,13.470588235294118,19.235294117647058,62.88235294117647,5.411764705882353,21.352941176470587,8.588235294117647,12.294117647058824,12.411764705882353,20.647058823529413,7.9411764705882355,17.941176470588236,6.176470588235294,1.9411764705882353,20.941176470588236,0.48224512139770087,0.3033826554978664,0.13941476618236973,0.24226058222140057,27.41176470588235,0.8823529411764706,0.6666666666666666,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,3181,0.4356985404757904,0.40845241025424545,19.166666666666668,0.9444444444444444,0.441225959825411,0.3857619311335828,19.95,0.95,74.0,54.833333333333336,28.0,63.94444444444444,5.111111111111111,14.333333333333334,12.88888888888889,20.666666666666668,17.0,26.27777777777778,15.38888888888889,17.27777777777778,13.777777777777779,6.277777777777778,16.333333333333332,18.944444444444443,53.888888888888886,6.055555555555555,17.555555555555557,10.88888888888889,16.055555555555557,11.38888888888889,21.944444444444443,11.555555555555555,23.38888888888889,8.166666666666666,2.5555555555555554,18.444444444444443,0.4356985404757904,0.3481912520311675,0.40845241025424545,0.31959547605501526,19.166666666666668,0.9444444444444444,0.875,0.0,0.0,2.0,83.21293859649124,14.475931522181522,0.8141890516890518,1.0,2.0
2010,3124,0.48224512139770087,0.13941476618236973,27.41176470588235,0.8823529411764706,0.48129008066024076,0.13802597695166105,23.0,0.8636363636363636,79.88235294117646,52.470588235294116,28.058823529411764,57.76470588235294,2.823529411764706,9.117647058823529,20.941176470588236,28.352941176470587,13.588235294117647,32.94117647058823,15.529411764705882,17.470588235294116,9.235294117647058,8.470588235294118,13.470588235294118,19.235294117647058,62.88235294117647,5.411764705882353,21.352941176470587,8.588235294117647,12.294117647058824,12.411764705882353,20.647058823529413,7.9411764705882355,17.941176470588236,6.176470588235294,1.9411764705882353,20.941176470588236,0.48224512139770087,0.3033826554978664,0.13941476618236973,0.24226058222140057,27.41176470588235,0.8823529411764706,0.6666666666666666,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,3201,0.43211387062571693,0.8693403947273917,20.5,0.9285714285714286,0.4284654660596605,0.8661179850873512,17.42105263157895,0.8421052631578947,74.5,54.0,26.642857142857142,61.42857142857143,9.285714285714286,25.285714285714285,11.928571428571429,17.642857142857142,14.142857142857142,24.571428571428573,16.928571428571427,15.642857142857142,12.785714285714286,2.5714285714285716,15.428571428571429,20.571428571428573,54.285714285714285,3.357142857142857,13.857142857142858,9.5,15.0,12.285714285714286,24.0,10.857142857142858,22.428571428571427,7.928571428571429,2.2142857142857144,15.857142857142858,0.43211387062571693,0.3792811915990882,0.8693403947273917,0.22428695274781077,20.5,0.9285714285714286,0.8888888888888888,0.0,0.0,13.0,83.21293859649124,0.998476263121572,0.5623951182303585,1.0,-9.0
2010,3124,0.48224512139770087,0.13941476618236973,27.41176470588235,0.8823529411764706,0.48129008066024076,0.13802597695166105,23.0,0.8636363636363636,79.88235294117646,52.470588235294116,28.058823529411764,57.76470588235294,2.823529411764706,9.117647058823529,20.941176470588236,28.352941176470587,13.588235294117647,32.94117647058823,15.529411764705882,17.470588235294116,9.235294117647058,8.470588235294118,13.470588235294118,19.235294117647058,62.88235294117647,5.411764705882353,21.352941176470587,8.588235294117647,12.294117647058824,12.411764705882353,20.647058823529413,7.9411764705882355,17.941176470588236,6.176470588235294,1.9411764705882353,20.941176470588236,0.48224512139770087,0.3033826554978664,0.13941476618236973,0.24226058222140057,27.41176470588235,0.8823529411764706,0.6666666666666666,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,3207,0.41110165310719843,0.33988859545167593,13.5,1.0,0.39731218014751524,0.323951477548052,11.066666666666666,0.8666666666666667,69.58333333333333,56.083333333333336,23.833333333333332,58.083333333333336,5.916666666666667,18.75,16.0,23.166666666666668,14.916666666666666,18.333333333333332,16.0,16.166666666666668,14.166666666666666,1.9166666666666667,16.416666666666668,19.916666666666668,46.833333333333336,5.333333333333333,17.916666666666668,10.916666666666666,15.25,10.25,22.583333333333332,13.333333333333334,26.333333333333332,8.333333333333334,2.5,18.416666666666668,0.41110165310719843,0.4268652529037931,0.33988859545167593,0.2989244888238696,13.5,1.0,0.625,0.0,0.0,5.0,83.21293859649124,15.065471271153088,0.8173837946565219,1.0,-1.0
2010,3124,0.48224512139770087,0.13941476618236973,27.41176470588235,0.8823529411764706,0.48129008066024076,0.13802597695166105,23.0,0.8636363636363636,79.88235294117646,52.470588235294116,28.058823529411764,57.76470588235294,2.823529411764706,9.117647058823529,20.941176470588236,28.352941176470587,13.588235294117647,32.94117647058823,15.529411764705882,17.470588235294116,9.235294117647058,8.470588235294118,13.470588235294118,19.235294117647058,62.88235294117647,5.411764705882353,21.352941176470587,8.588235294117647,12.294117647058824,12.411764705882353,20.647058823529413,7.9411764705882355,17.941176470588236,6.176470588235294,1.9411764705882353,20.941176470588236,0.48224512139770087,0.3033826554978664,0.13941476618236973,0.24226058222140057,27.41176470588235,0.8823529411764706,0.6666666666666666,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,3397,0.4685503771748625,0.4218721665331573,21.333333333333332,1.0,0.46621174466575493,0.39531684788379834,21.2,1.0,80.06666666666666,58.733333333333334,30.6,65.33333333333333,6.333333333333333,15.8,12.533333333333333,18.2,16.533333333333335,27.533333333333335,17.866666666666667,13.333333333333334,7.0,8.0,14.666666666666666,21.2,61.333333333333336,5.8,16.466666666666665,10.533333333333333,15.066666666666666,14.933333333333334,21.533333333333335,9.866666666666667,17.0,6.466666666666667,3.066666666666667,17.4,0.4685503771748625,0.3491456256364463,0.4218721665331573,0.36813466048914967,21.333333333333332,1.0,1.0,0.0,0.0,1.0,83.21293859649124,18.067322781385283,0.7978152056277056,1.0,3.0
2010,3132,0.44543419944197665,0.5274984737484738,19.0625,1.0,0.44543419944197665,0.5274984737484738,19.0625,1.0,77.9375,58.875,26.1875,59.0625,7.75,19.3125,17.8125,23.3125,14.125,25.25,15.4375,15.4375,8.5,4.4375,14.8125,21.9375,57.4375,5.0625,15.75,9.9375,13.625,12.1875,22.0,11.1875,19.9375,7.5625,3.9375,21.1875,0.44543419944197665,0.38280860867761546,0.5274984737484738,0.3179677960927961,19.0625,1.0,1.0,0.0,0.0,12.0,83.21293859649124,-0.5857014848950333,0.4698924731182796,3277,0.4162225427121644,0.3420544493442898,11.625,0.75,0.42312467976158263,0.3209288454038962,11.3,0.75,69.0,57.375,23.9375,57.75,4.875,13.375,16.25,23.875,14.3125,27.6875,15.0625,17.125,7.9375,7.0,17.1875,19.75,57.0625,4.8125,15.6875,13.0625,18.9375,12.4375,24.125,8.0625,18.5,8.5625,2.5625,20.0,0.4162225427121644,0.3464669691141159,0.3420544493442898,0.28831610963448273,11.625,0.75,0.8571428571428571,0.0,0.0,5.0,83.21293859649124,14.191519221519222,0.788965293965294,0.0,7.0
2010,3151,0.416798002473953,0.4555131917267855,9.571428571428571,0.8571428571428571,0.4208368566706931,0.46604399039067446,9.833333333333334,0.8888888888888888,70.64285714285714,61.07142857142857,24.428571428571427,59.285714285714285,7.571428571428571,21.571428571428573,14.214285714285714,20.142857142857142,13.071428571428571,28.642857142857142,13.928571428571429,13.642857142857142,7.142857142857143,1.9285714285714286,13.857142857142858,22.857142857142858,58.285714285714285,5.857142857142857,18.928571428571427,9.5,13.785714285714286,9.5,25.714285714285715,12.5,14.571428571428571,6.357142857142857,4.071428571428571,19.285714285714285,0.416798002473953,0.3942065666254906,0.4555131917267855,0.30488583010670595,9.571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0,13.0,83.21293859649124,-3.641272385022385,0.4453983516483517,3329,0.4155443929500957,0.32836366741258044,13.375,0.8125,0.4044568691056092,0.3382770799333946,10.380952380952381,0.7619047619047619,73.8125,60.4375,26.125,62.625,6.125,19.875,15.4375,21.6875,14.375,27.3125,12.6875,13.0625,7.5,3.5625,16.8125,21.25,60.125,5.6875,21.75,12.25,17.375,14.375,25.75,11.4375,17.5625,6.0625,1.8125,18.5625,0.4155443929500957,0.3534836393726494,0.32836366741258044,0.23637309759592368,13.375,0.8125,0.5,0.0,0.0,4.0,83.21293859649124,17.941845788619982,0.8534911325233906,0.0,9.0
