Season,T1_TeamID,T1_FG%_home_mean,T1_3P%_home_mean,T1_point_diff_home_mean,T1_win_home_mean,T1_FG%_away_mean,T1_3P%_away_mean,T1_point_diff_away_mean,T1_win_away_mean,T1_Score_mean,T1_opponent_Score_mean,T1_FGM_mean,T1_FGA_mean,T1_FGM3_mean,T1_FGA3_mean,T1_FTM_mean,T1_FTA_mean,T1_OR_mean,T1_DR_mean,T1_Ast_mean,T1_TO_mean,T1_Stl_mean,T1_Blk_mean,T1_PF_mean,T1_opponent_FGM_mean,T1_opponent_FGA_mean,T1_opponent_FGM3_mean,T1_opponent_FGA3_mean,T1_opponent_FTM_mean,T1_opponent_FTA_mean,T1_opponent_OR_mean,T1_opponent_DR_mean,T1_opponent_Ast_mean,T1_opponent_TO_mean,T1_opponent_Stl_mean,T1_opponent_Blk_mean,T1_opponent_PF_mean,T1_FG%_mean,T1_opponent_FG%_mean,T1_3P%_mean,T1_opponent_3P%_mean,T1_point_diff_mean,T1_win_mean,T1_win_ratio_last_month,T1_prev_win_ratio,T1_played_prev_tourney,T1_Seed,T1_OrdinalRank,T1_top1_appearances,T1_top2_appearances,T1_top4_appearances,T1_top8_appearances,T1_top16_appearances,T1_top32_appearances,T1_top64_appearances,T1_top68_appearances,T1_total_tourney_appearances,T1_conf_point_margin,T1_conf_win_margin,T2_TeamID,T2_FG%_home_mean,T2_3P%_home_mean,T2_point_diff_home_mean,T2_win_home_mean,T2_FG%_away_mean,T2_3P%_away_mean,T2_point_diff_away_mean,T2_win_away_mean,T2_Score_mean,T2_opponent_Score_mean,T2_FGM_mean,T2_FGA_mean,T2_FGM3_mean,T2_FGA3_mean,T2_FTM_mean,T2_FTA_mean,T2_OR_mean,T2_DR_mean,T2_Ast_mean,T2_TO_mean,T2_Stl_mean,T2_Blk_mean,T2_PF_mean,T2_opponent_FGM_mean,T2_opponent_FGA_mean,T2_opponent_FGM3_mean,T2_opponent_FGA3_mean,T2_opponent_FTM_mean,T2_opponent_FTA_mean,T2_opponent_OR_mean,T2_opponent_DR_mean,T2_opponent_Ast_mean,T2_opponent_TO_mean,T2_opponent_Stl_mean,T2_opponent_Blk_mean,T2_opponent_PF_mean,T2_FG%_mean,T2_opponent_FG%_mean,T2_3P%_mean,T2_opponent_3P%_mean,T2_point_diff_mean,T2_win_mean,T2_win_ratio_last_month,T2_prev_win_ratio,T2_played_prev_tourney,T2_Seed,T2_OrdinalRank,T2_top1_appearances,T2_top2_appearances,T2_top4_appearances,T2_top8_appearances,T2_top16_appearances,T2_top32_appearances,T2_top64_appearances,T2_top68_appearances,T2_total_tourney_appearances,T2_conf_point_margin,T2_conf_win_margin,win,seed_diff
2003,1104,0.4336354502804015,0.36392757199343995,11.733333333333333,0.8666666666666667,0.42591943342058336,0.39532139801882843,9.68421052631579,0.8421052631578947,74.33333333333333,62.6,25.266666666666666,58.06666666666667,7.066666666666666,21.0,16.733333333333334,23.133333333333333,13.4,26.066666666666666,12.933333333333334,12.4,7.066666666666666,4.0,16.266666666666666,22.8,57.86666666666667,6.066666666666666,20.333333333333332,10.933333333333334,15.4,11.4,23.0,10.733333333333333,15.0,5.0,2.6,20.2,0.4336354502804015,0.3959758684299137,0.36392757199343995,0.2938187456292181,11.733333333333333,0.8666666666666667,0.5,0.0,0.0,10.0,54.0,0,0,0,0,0,0,0,0,0,11.387492063492063,0.7634285714285715,1231,0.44887126268556027,0.47939078319299977,12.583333333333334,0.9166666666666666,0.4334311844117327,0.4667423146248727,9.952380952380953,0.8571428571428571,75.0,62.416666666666664,24.75,55.75,8.333333333333334,21.666666666666668,17.166666666666668,22.666666666666668,11.75,26.75,14.5,12.333333333333334,5.416666666666667,5.833333333333333,15.75,24.083333333333332,60.583333333333336,4.583333333333333,17.916666666666668,9.666666666666666,14.25,12.75,22.416666666666668,11.416666666666666,12.583333333333334,7.25,3.1666666666666665,20.916666666666668,0.44887126268556027,0.4001580955592594,0.47939078319299977,0.23105237363123124,12.583333333333334,0.9166666666666666,0.5555555555555556,0.0,0.0,7.0,62.0,0,0,0,0,0,0,0,0,0,10.714819902319903,0.7612942612942614,0.0,3.0
2003,1112,0.4727266190644874,0.41288348535799807,18.8,0.9333333333333333,0.4666187053729569,0.41624493418978986,17.1875,0.875,87.2,68.4,30.933333333333334,65.33333333333333,7.733333333333333,20.066666666666666,17.6,26.466666666666665,14.933333333333334,27.733333333333334,19.133333333333333,14.6,9.466666666666667,4.466666666666667,17.8,25.4,62.53333333333333,6.533333333333333,19.866666666666667,11.066666666666666,18.333333333333332,11.8,23.933333333333334,15.666666666666666,18.666666666666668,5.266666666666667,1.6666666666666667,23.333333333333332,0.4727266190644874,0.4074480428119069,0.41288348535799807,0.3207086234604975,18.8,0.9333333333333333,0.8571428571428571,0.0,0.0,1.0,26.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1211,0.4780902441831504,0.359378969893171,13.923076923076923,0.8461538461538461,0.46312298800501883,0.3676852507694815,9.95,0.7,81.0,67.07692307692308,27.153846153846153,56.69230769230769,6.769230769230769,19.307692307692307,19.923076923076923,27.46153846153846,12.923076923076923,26.307692307692307,16.846153846153847,13.846153846153847,7.153846153846154,3.5384615384615383,17.53846153846154,23.846153846153847,56.92307692307692,7.153846153846154,20.307692307692307,12.23076923076923,17.23076923076923,9.23076923076923,20.76923076923077,12.615384615384615,15.23076923076923,5.538461538461538,1.1538461538461537,21.692307692307693,0.4780902441831504,0.41852786429408767,0.359378969893171,0.3628644320736123,13.923076923076923,0.8461538461538461,0.7142857142857143,0.0,0.0,9.0,75.0,0,0,0,0,0,0,0,0,0,1.5440906067504532,0.6387419060053331,1.0,-8.0
2003,1112,0.4727266190644874,0.41288348535799807,18.8,0.9333333333333333,0.4666187053729569,0.41624493418978986,17.1875,0.875,87.2,68.4,30.933333333333334,65.33333333333333,7.733333333333333,20.066666666666666,17.6,26.466666666666665,14.933333333333334,27.733333333333334,19.133333333333333,14.6,9.466666666666667,4.466666666666667,17.8,25.4,62.53333333333333,6.533333333333333,19.866666666666667,11.066666666666666,18.333333333333332,11.8,23.933333333333334,15.666666666666666,18.666666666666668,5.266666666666667,1.6666666666666667,23.333333333333332,0.4727266190644874,0.4074480428119069,0.41288348535799807,0.3207086234604975,18.8,0.9333333333333333,0.8571428571428571,0.0,0.0,1.0,26.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1242,0.504973913774311,0.3125700746499066,20.428571428571427,0.9285714285714286,0.4939355202670892,0.2857615475458708,16.0,0.7619047619047619,86.71428571428571,66.28571428571429,32.142857142857146,63.57142857142857,5.142857142857143,14.285714285714286,17.285714285714285,26.357142857142858,14.142857142857142,27.071428571428573,19.142857142857142,14.5,12.142857142857142,6.428571428571429,16.785714285714285,24.642857142857142,62.0,6.357142857142857,17.928571428571427,10.642857142857142,14.928571428571429,12.785714285714286,22.785714285714285,11.714285714285714,19.571428571428573,7.0,4.142857142857143,21.785714285714285,0.504973913774311,0.39778072932655084,0.3125700746499066,0.35234599084389,20.428571428571427,0.9285714285714286,0.7777777777777778,0.0,0.0,2.0,58.0,0,0,0,0,0,0,0,0,0,13.314433621933622,0.7738480038480039,0.0,-1.0
2003,1112,0.4727266190644874,0.41288348535799807,18.8,0.9333333333333333,0.4666187053729569,0.41624493418978986,17.1875,0.875,87.2,68.4,30.933333333333334,65.33333333333333,7.733333333333333,20.066666666666666,17.6,26.466666666666665,14.933333333333334,27.733333333333334,19.133333333333333,14.6,9.466666666666667,4.466666666666667,17.8,25.4,62.53333333333333,6.533333333333333,19.866666666666667,11.066666666666666,18.333333333333332,11.8,23.933333333333334,15.666666666666666,18.666666666666668,5.266666666666667,1.6666666666666667,23.333333333333332,0.4727266190644874,0.4074480428119069,0.41288348535799807,0.3207086234604975,18.8,0.9333333333333333,0.8571428571428571,0.0,0.0,1.0,26.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1323,0.4740078252219207,0.5004621458673989,17.125,0.875,0.4670544725408331,0.5070312272279467,14.952380952380953,0.8571428571428571,84.0625,66.9375,28.8125,61.1875,8.5625,22.375,17.875,23.3125,11.0625,29.375,19.0,13.1875,8.0,6.875,15.75,24.8125,65.75,6.25,18.5625,11.0625,16.0625,14.125,24.4375,14.5,14.0,7.0625,3.75,20.1875,0.4740078252219207,0.3773220322679762,0.5004621458673989,0.3471489353850708,17.125,0.875,0.375,0.0,0.0,5.0,22.6,0,0,0,0,0,0,0,0,0,12.576436320880767,0.7237681043236599,1.0,-4.0
2003,1112,0.4727266190644874,0.41288348535799807,18.8,0.9333333333333333,0.4666187053729569,0.41624493418978986,17.1875,0.875,87.2,68.4,30.933333333333334,65.33333333333333,7.733333333333333,20.066666666666666,17.6,26.466666666666665,14.933333333333334,27.733333333333334,19.133333333333333,14.6,9.466666666666667,4.466666666666667,17.8,25.4,62.53333333333333,6.533333333333333,19.866666666666667,11.066666666666666,18.333333333333332,11.8,23.933333333333334,15.666666666666666,18.666666666666668,5.266666666666667,1.6666666666666667,23.333333333333332,0.4727266190644874,0.4074480428119069,0.41288348535799807,0.3207086234604975,18.8,0.9333333333333333,0.8571428571428571,0.0,0.0,1.0,26.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1436,0.4715314676055303,0.2592625217769921,12.5,0.9,0.4711590671316749,0.25857039691337713,10.6,0.8,72.6,60.1,27.0,57.1,5.2,14.6,13.4,20.6,13.6,28.1,16.1,13.9,7.6,3.5,15.8,22.0,55.0,6.9,21.4,9.2,14.5,8.7,20.7,12.2,14.2,6.8,2.6,19.4,0.4715314676055303,0.3982668326946083,0.2592625217769921,0.325548160115262,12.5,0.9,0.75,0.0,0.0,16.0,257.0,0,0,0,0,0,0,0,0,0,-4.980666666666667,0.3237777777777778,1.0,-15.0
2003,1113,0.49374913894561234,0.27886591850988135,13.4,0.8,0.4846586587840211,0.26033350215768336,10.736842105263158,0.7368421052631579,78.73333333333333,65.33333333333333,28.466666666666665,58.0,3.7333333333333334,12.2,18.066666666666666,26.266666666666666,13.533333333333333,24.666666666666668,17.733333333333334,13.0,5.933333333333334,5.266666666666667,18.266666666666666,24.0,57.13333333333333,4.4,15.933333333333334,12.933333333333334,19.266666666666666,12.133333333333333,20.4,14.4,16.2,5.466666666666667,4.066666666666666,23.0,0.49374913894561234,0.4239366187372011,0.27886591850988135,0.28241266416189015,13.4,0.8,0.42857142857142855,0.0,0.0,10.0,116.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1242,0.504973913774311,0.3125700746499066,20.428571428571427,0.9285714285714286,0.4939355202670892,0.2857615475458708,16.0,0.7619047619047619,86.71428571428571,66.28571428571429,32.142857142857146,63.57142857142857,5.142857142857143,14.285714285714286,17.285714285714285,26.357142857142858,14.142857142857142,27.071428571428573,19.142857142857142,14.5,12.142857142857142,6.428571428571429,16.785714285714285,24.642857142857142,62.0,6.357142857142857,17.928571428571427,10.642857142857142,14.928571428571429,12.785714285714286,22.785714285714285,11.714285714285714,19.571428571428573,7.0,4.142857142857143,21.785714285714285,0.504973913774311,0.39778072932655084,0.3125700746499066,0.35234599084389,20.428571428571427,0.9285714285714286,0.7777777777777778,0.0,0.0,2.0,58.0,0,0,0,0,0,0,0,0,0,13.314433621933622,0.7738480038480039,0.0,8.0
2003,1113,0.49374913894561234,0.27886591850988135,13.4,0.8,0.4846586587840211,0.26033350215768336,10.736842105263158,0.7368421052631579,78.73333333333333,65.33333333333333,28.466666666666665,58.0,3.7333333333333334,12.2,18.066666666666666,26.266666666666666,13.533333333333333,24.666666666666668,17.733333333333334,13.0,5.933333333333334,5.266666666666667,18.266666666666666,24.0,57.13333333333333,4.4,15.933333333333334,12.933333333333334,19.266666666666666,12.133333333333333,20.4,14.4,16.2,5.466666666666667,4.066666666666666,23.0,0.49374913894561234,0.4239366187372011,0.27886591850988135,0.28241266416189015,13.4,0.8,0.42857142857142855,0.0,0.0,10.0,116.0,0,0,0,0,0,0,0,0,0,8.465895881895882,0.7427490287490288,1272,0.45036271008897305,0.3709432695125513,13.5,0.875,0.4435360425650546,0.37417179512226784,12.722222222222221,0.8888888888888888,75.9375,62.4375,27.4375,60.875,7.0625,19.5,14.0,21.4375,13.75,27.0625,18.5,14.75,8.0,5.4375,16.6875,23.0,60.0,6.3125,19.3125,10.125,16.0625,12.5,23.0,14.3125,16.4375,7.5625,3.125,19.75,0.45036271008897305,0.38595207556049854,0.3709432695125513,0.32786162055955076,13.5,0.875,0.8888888888888888,0.0,0.0,7.0,98.0,0,0,0,0,0,0,0,0,0,9.60863810518983,0.6814698711250435,1.0,3.0
2003,1120,0.4806125304475607,0.2971303264568727,11.352941176470589,0.7647058823529411,0.4807023510338981,0.28901059516484023,9.090909090909092,0.7272727272727273,73.3529411764706,62.0,26.529411764705884,55.1764705882353,5.470588235294118,16.235294117647058,14.823529411764707,22.88235294117647,12.117647058823529,24.470588235294116,15.117647058823529,15.235294117647058,9.411764705882353,6.411764705882353,16.941176470588236,22.352941176470587,57.23529411764706,6.352941176470588,20.058823529411764,10.941176470588236,16.88235294117647,12.705882352941176,20.58823529411765,11.470588235294118,16.470588235294116,8.058823529411764,2.411764705882353,20.11764705882353,0.4806125304475607,0.3962061051484528,0.2971303264568727,0.32553003423049665,11.352941176470589,0.7647058823529411,0.3333333333333333,0.0,0.0,10.0,74.0,0,0,0,0,0,0,0,0,0,11.387492063492063,0.7634285714285715,1386,0.47146586449771966,0.5697906625538204,15.666666666666666,0.9166666666666666,0.4590824569813483,0.5538515487056467,16.25,0.9375,73.75,58.083333333333336,25.666666666666668,54.916666666666664,8.916666666666666,22.75,13.5,19.75,10.916666666666666,23.75,15.75,13.083333333333334,8.083333333333334,6.416666666666667,17.0,20.083333333333332,53.25,5.75,16.25,12.166666666666666,18.5,12.0,20.666666666666668,10.916666666666666,16.0,6.166666666666667,1.3333333333333333,18.416666666666668,0.47146586449771966,0.37989349939506334,0.5697906625538204,0.35200039361223573,15.666666666666666,0.9166666666666666,0.625,0.0,0.0,7.0,51.5,0,0,0,0,0,0,0,0,0,2.1515567765567765,0.4996503496503496,1.0,3.0
2003,1120,0.4806125304475607,0.2971303264568727,11.352941176470589,0.7647058823529411,0.4807023510338981,0.28901059516484023,9.090909090909092,0.7272727272727273,73.3529411764706,62.0,26.529411764705884,55.1764705882353,5.470588235294118,16.235294117647058,14.823529411764707,22.88235294117647,12.117647058823529,24.470588235294116,15.117647058823529,15.235294117647058,9.411764705882353,6.411764705882353,16.941176470588236,22.352941176470587,57.23529411764706,6.352941176470588,20.058823529411764,10.941176470588236,16.88235294117647,12.705882352941176,20.58823529411765,11.470588235294118,16.470588235294116,8.058823529411764,2.411764705882353,20.11764705882353,0.4806125304475607,0.3962061051484528,0.2971303264568727,0.32553003423049665,11.352941176470589,0.7647058823529411,0.3333333333333333,0.0,0.0,10.0,74.0,0,0,0,0,0,0,0,0,0,11.387492063492063,0.7634285714285715,1393,0.4929251518467661,0.2650041917446267,17.88235294117647,1.0,0.47786757151179626,0.2619202296495994,14.45,0.9,85.52941176470588,67.6470588235294,31.058823529411764,62.88235294117647,5.882352941176471,15.529411764705882,17.529411764705884,24.705882352941178,14.058823529411764,28.294117647058822,17.705882352941178,13.117647058823529,9.235294117647058,7.823529411764706,16.294117647058822,24.41176470588235,64.88235294117646,7.0588235294117645,23.705882352941178,11.764705882352942,18.294117647058822,16.11764705882353,21.11764705882353,15.0,15.705882352941176,6.9411764705882355,2.588235294117647,20.176470588235293,0.4929251518467661,0.37884309099771935,0.2650041917446267,0.29765280377833886,17.88235294117647,1.0,0.8888888888888888,0.0,0.0,3.0,120.0,0,0,0,0,0,0,0,0,0,12.576436320880767,0.7237681043236599,0.0,7.0
2003,1120,0.4806125304475607,0.2971303264568727,11.352941176470589,0.7647058823529411,0.4807023510338981,0.28901059516484023,9.090909090909092,0.7272727272727273,73.3529411764706,62.0,26.529411764705884,55.1764705882353,5.470588235294118,16.235294117647058,14.823529411764707,22.88235294117647,12.117647058823529,24.470588235294116,15.117647058823529,15.235294117647058,9.411764705882353,6.411764705882353,16.941176470588236,22.352941176470587,57.23529411764706,6.352941176470588,20.058823529411764,10.941176470588236,16.88235294117647,12.705882352941176,20.58823529411765,11.470588235294118,16.470588235294116,8.058823529411764,2.411764705882353,20.11764705882353,0.4806125304475607,0.3962061051484528,0.2971303264568727,0.32553003423049665,11.352941176470589,0.7647058823529411,0.3333333333333333,0.0,0.0,10.0,74.0,0,0,0,0,0,0,0,0,0,11.387492063492063,0.7634285714285715,1448,0.46592043333084726,0.33441806669901647,19.3125,1.0,0.4605820693640038,0.3268816580675722,17.38888888888889,0.9444444444444444,83.3125,64.0,27.25,58.375,6.4375,17.8125,22.375,29.75,15.6875,28.8125,16.375,15.25,6.625,4.1875,17.5,23.0625,61.5,7.0,22.375,10.875,16.9375,12.9375,19.3125,10.875,14.8125,7.4375,2.6875,23.5625,0.46592043333084726,0.37755371183793135,0.33441806669901647,0.31191935052080727,19.3125,1.0,0.7777777777777778,0.0,0.0,2.0,23.0,0,0,0,0,0,0,0,0,0,14.66860119047619,0.792609126984127,1.0,8.0
